fctype,fcid
Platinum,04d11bbe-b198-4d83-a219-3a6cc95a0ff6
Platinum,a6461e5d-f09e-4e3e-8441-8f5ef9d636d1
Explorer,8d079772-a2fa-43aa-adaa-27817d4b688b
Silver,1a0f4a81-7c1d-4f39-a120-84bcf738d5fb
Silver,346b1745-ad41-4a95-a292-54717415b900
Gold,7de78a40-683a-43e8-b795-58f25c024735
Gold,4220aeb3-5ffe-4bf0-a131-2aa59c803335
Gold,9a54e761-b451-4e21-bec8-834f963c639a
Silver,f053e799-bb8d-45dc-a4cf-0d80bfd21f11
Silver,5a41a49b-d1b3-4171-8126-82d91328e472
Platinum,762d1761-d634-4cc1-9b19-00967894082c
Silver,96824560-4146-4ec3-9bea-10075e6e1c1a
Explorer,2d24ec0e-e25f-46d3-9a20-9fb4240b189f
Silver,8f4db873-43e5-4281-8e77-78d490f0a25a
Gold,3240d62e-49d7-4bea-a099-dcd8ae512e21
Platinum,7dc426a9-5845-4586-a531-1e27b8552706
Gold,33ea00bd-d9a7-4d5e-b557-bb07d102927f
Platinum,8c4dcad4-7b71-4e36-9e8c-d03cf1da969b
Platinum,5b848f79-2041-43d0-84db-150773cc134e
Explorer,4266e9f0-f4c4-4c02-a384-a6ef68df5361
Silver,e489a16f-5e1a-4691-9ad3-83d1a54a0b13
Explorer,ab2c3cd3-4b1e-4183-8be3-d67b5ac6629c
Silver,f4c3b405-d267-41f1-9a80-85b7b29283ac
Gold,95fae131-c2c3-4dc6-b656-79dbba510150
Silver,4b5e0f80-e4dc-47d2-9c3b-37581b0532c8
Explorer,1e042b13-9a15-495c-987e-f8479be8eb02
Gold,c93949e9-7d70-4c71-9925-5c2e046180e6
Platinum,49f23743-23b3-45a6-bde2-491cd3911387
Explorer,a3c93ebc-cab8-4960-b7a6-8450ab82cb62
Gold,401fd120-dc9d-49f4-a385-cb8b6b8a6a96
Silver,b38e52a1-6cda-4639-a183-6aa38c30abf3
Platinum,68b99f27-f617-46dc-be97-dfa9f3751d70
Silver,3371a155-50fc-49e8-b7ad-f3ad88593ad4
Gold,7fd50e35-a857-409f-9158-c4e00f725d98
Platinum,f67c11c7-745b-419f-83e4-4457cdfcebff
Silver,d1107345-3ee8-45ff-ba69-72e418c8ea8b
Silver,3091aad6-9259-4b66-b92a-b408084428fc
Silver,480af155-2e95-44dc-84f4-308e224fdca4
Gold,26d5bf12-57e4-40c9-b9ad-1aec4adb3f0a
Silver,1966c4ad-e8b2-4727-9b2c-6908fbd5c5f6
Gold,ccfae79b-f2d3-481f-9394-659776fbd391
Platinum,ae7c7a62-6b1a-4ddc-9bf1-1b4bef9296f2
Explorer,0c93bb89-04e4-4290-87f1-85562545d510
Explorer,d022db29-0946-4124-8b67-de0617e2915c
Explorer,03522dab-3e60-4ea2-83c9-2ef0cf22af5e
Explorer,aeb09f0f-4056-49b9-9511-991cb5600af7
Gold,a4c918f4-5b79-418b-b357-1dbb81720f1c
Platinum,b55c0423-0cc7-45f9-89eb-41bdfe82f472
Silver,f2eaec98-7543-4aa7-936c-7f73e9267637
Explorer,7bea0692-62f3-4521-a60e-7f08410ca7f8
Gold,b3b7e1e8-7c29-4153-9f80-9c4a6c282836
Platinum,015cfcaf-c724-4905-977f-a75fc18ab437
Explorer,e737f6d0-8e82-4d22-a394-c21092eb70fc
Gold,086219e5-20bc-4042-896c-ff556004740f
Explorer,4ec9f6d3-ea70-4787-b118-a8c9e1c995d6
Gold,81385ea7-0427-4043-8a56-31d89811fc1a
Silver,4fbae530-7a71-4283-a7df-e0cc37ecb6e2
Gold,1130ee90-4e2d-4ddf-b983-45310db05567
Platinum,7f4aa933-68da-43a2-ba72-8766fc11f314
Platinum,36b87e12-083c-4ae0-b210-c51b4b055db8
Platinum,6aae5f31-c951-4e77-9151-f1f234d9d570
Explorer,1f83c166-9746-43e4-815a-9fbb61979fa3
Explorer,af869bc0-c266-4c8a-95a6-c2bafd223d56
Silver,7a323946-6a1f-4eb0-9f49-b961cc9a8fac
Explorer,a273c506-0190-42d4-91ef-d6fd6c0bce13
Silver,bc679f04-17c5-4860-9404-37880180753a
Gold,9ad90e19-aa68-4b33-b464-361c74f5106a
Silver,5df55124-f827-4ce4-9392-1c8fb0c3df68
Silver,671fa28b-170d-47b4-bee8-6837b42c0882
Gold,32b31164-6a15-4396-9cd0-8ae6ae06d3d0
Silver,92f54c83-c3a7-4088-90be-d878e23bf8aa
Gold,af599742-19db-4d50-bee5-3f3b27cedb60
Explorer,595dab9f-ca90-45d2-a6d0-47e713ae81fd
Gold,c92041c9-a6fb-4290-ab12-8bfc122ac03f
Silver,a3f63b84-8b84-44b8-b12e-733dd0320eea
Silver,6ab1aab4-5f86-4d86-a630-a6188805e389
Platinum,bf098e8a-831e-4f34-bc15-e6faced82258
Gold,69e9d346-f2c8-4467-a826-188ad2930762
Silver,c257315a-99fe-4f27-b852-0ff109ebf910
Explorer,10ccc56d-eb8d-4792-91dc-2347101ed7e6
Silver,864d0183-f902-41f7-adfd-863a57b9fbd5
Silver,07088a01-d6a8-4af0-8e80-33b30cbf14ef
Explorer,00e2fefb-643f-43e6-9e4c-a3fefc581ff5
Explorer,d05f83a7-b08c-4f65-9b89-f58c1e0bc5ea
Platinum,5d1541da-4943-4dac-94f1-7eba7edb804d
Platinum,3f660d35-bd1a-47ff-9e0a-a8e9ce6a252d
Silver,51595347-a5dc-4a2f-be65-95252b1d43e1
Silver,b2c10216-5138-4d9b-9831-26c4625cf6c8
Explorer,a617d35b-205e-43db-ae51-475bb1831644
Explorer,8b2c7619-e36c-4dec-896b-a41bd2b4ed77
Silver,16fcd3e4-11b8-4e03-927d-6701b36ec091
Gold,2e644cb9-7c56-4c72-bae6-554d1ed7a5fb
Gold,b39b3e1d-a85d-41c4-aba1-1b1763579169
Silver,122f159e-fd1c-49ba-835d-9aa584d99c24
Silver,28b3c95e-25a1-4b37-b85a-4490ee6ccbac
Gold,73bed4e6-ebbd-4e5f-93c7-5db7066f75d4
Platinum,60a8d1a2-bbe2-4f0d-8eec-4175ff997ac3
Silver,77caab73-1548-4a42-9673-e1b6c96678b6
Silver,c2849018-d7bb-451f-9712-47214dbe5b03
Platinum,42064669-a933-4c9a-bf15-1fa806c1d2f8
Gold,00378144-fb36-48fd-aef2-8d246821191d
Explorer,473246ef-69dd-41c7-ac66-89849df745a0
Platinum,e6495a4d-ad82-4d30-ad2f-f7fa5eab3c9e
Explorer,dd8fc702-4e9c-4591-b95d-d946f2df395d
Silver,8bfd6bfb-416d-4379-8385-dce8d98e7301
Platinum,1a0fc666-fca5-49f7-b9a9-6bf14dfcac7c
Explorer,1d682ba8-230f-4778-aed4-261534801415
Silver,4f27e128-7d34-44d1-9d1a-b1cb0f62f8b2
Silver,209947a6-0b97-4ebb-92ac-0e4245b49abf
Silver,36fa63de-f7df-414a-8cf6-0b7f53ce870a
Platinum,70c1204f-6d05-4ad8-9622-3110b0c01c34
Platinum,aa46528f-d496-45e5-91ac-a5b2f095dced
Explorer,c5c6196b-7c1c-4424-989f-1876e201dffe
Platinum,2be1b964-f31b-4c95-8308-787ec0b916b2
Platinum,8e6202a0-4f61-466f-9a72-e6cdf2fdd9ee
Explorer,6a8d7c3d-249b-48b6-a279-f367d3ec974d
Platinum,7c5da8a7-8729-4d30-a5c3-68b0bbbf56e7
Platinum,b0087e7f-c18a-448f-acfe-b2c434bd9b78
Silver,de5e277d-d201-4cbc-b214-960441d38bb3
Gold,b08b7950-ab04-4012-96b6-91d3b14fd33d
Platinum,64490209-0b1b-400d-9322-81b09f1ce074
Gold,ab27a4e2-c74a-4f50-9bb3-bce9b9714426
Gold,75a4721a-172e-49e4-8f2f-7a74229858eb
Platinum,ae76b5e0-47f2-4700-8cd0-385432b75788
Explorer,667e2c57-be25-424b-8d2d-dd57d93f1edf
Gold,e59b385d-5d2f-45f1-85e7-12afe4be2fde
Platinum,3d80f862-499b-4485-b9af-f72a20211b14
Gold,a0a58c0d-c7ec-4a92-9817-980f7cc248af
Silver,5b520f38-8cfb-4bc0-bb46-1f5c895cdc1b
Explorer,7be09850-64bd-486a-a028-7ae98c580dc2
Gold,4974ee28-6aba-4ba4-9481-4de1195b2a8e
Gold,812f4ff6-3d76-49c3-9a70-7ee1cd3ca0f9
Explorer,05950f32-84fc-439d-af2a-e66788e3fe07
Gold,a64c100c-9a79-413c-85b1-3f10478746a4
Gold,70ebc6dd-40cd-4742-9e54-60e8f2860f01
Silver,cf8693dc-dae6-4554-84f8-81ed4cde4b31
Explorer,8588ca51-5a5b-4aa2-82f6-e45dc90c3108
Platinum,c0d7a6ed-4d12-4b64-a547-f562496cdda2
Gold,2b1e3366-c178-4551-b69c-baa37ea24c52
Explorer,4f6065dd-d155-4699-83df-560100db1ba4
Explorer,1f6b1a5e-19da-4b64-895c-8bc09c2d6705
Explorer,4132430e-0536-4812-87d7-b8f47bfdd241
Silver,0b0f9d12-6573-4c82-92a2-ad6a6650c100
Explorer,42456aef-def7-4612-9794-a043a745f3d3
Platinum,79575aa0-dc3c-4f58-8e61-1035c742a80e
Platinum,8ad5b20b-a24a-458c-949d-2903fb98d494
Gold,90dfc029-69da-433f-8aec-59c50d3e485d
Gold,65812d00-1d6d-441b-b7ed-e59371f55a56
Platinum,6cb14723-5c53-4d86-850c-c73de8453d51
Explorer,673edd95-dd64-4faa-a7fa-bda630a90fef
Explorer,8910eb48-5675-431c-a79b-6d8505abf267
Gold,0a992d51-7537-44c2-8954-941736c25510
Explorer,d300273e-bfd7-48ee-8900-25cda2259e0d
Explorer,9102f467-e947-49fd-a0de-07bbe3d35713
Explorer,ef22e7a8-4f4e-43db-bd6c-37ebbf98c1ac
Silver,848a2759-1a13-4471-922d-dff1ce13ccbb
Platinum,f22b6ad4-91bd-4c94-b1dc-89ba535f0578
Silver,58e879cd-bc77-451c-a9d0-c306782833e3
Silver,b9d05d06-071d-44b9-8242-aaf660f21e75
Explorer,6839453e-02ee-4385-8560-7701f820be70
Explorer,7fe8b9b3-564d-4774-a97b-69830702de19
Platinum,93c12f11-63c5-4b67-82d1-3ce4a80da617
Silver,3d129ba3-5556-44d3-85c7-ccd310d7d0bd
Platinum,a46b12fc-73fb-4065-9e34-6025f1c28531
Explorer,9330ff5b-3dc8-45b1-92ca-065d8396cb4a
Explorer,31dd948d-967f-4449-9b6b-4b8a441c661b
Silver,8eb3ce3d-0cc3-4451-8211-549350853be7
Silver,8ba98fa4-082c-4ad2-b1a5-d4b5add125be
Silver,55e8c044-b0a3-4c34-8df1-5cedea8c3c8d
Explorer,cd11d82a-bbd1-40b1-95a7-e39823e2951a
Explorer,4cbf56b8-fcad-4764-8d87-7d0a62f41303
Gold,5d9b49e5-29fa-4156-8bc5-3063a6692251
Explorer,2dce6e2b-9b93-4efa-b6f7-71fe06ad8075
Platinum,eb0dc951-a0ff-4f41-aab9-7769da7e4e4a
Explorer,c2b2774f-787d-41dd-9233-9ea175279d06
Platinum,767156a4-da1a-4f57-862b-d1b0834a707c
Explorer,3cfe6fa0-f762-4a1d-890b-d6a7fbd59318
Silver,5efd7147-96d7-4209-b7cc-61ede9ba31c1
Platinum,52b1be87-7dd7-4b90-a6f1-297e38d58f24
Silver,4f2fc927-52db-4cc4-a0d6-6861956a63ea
Platinum,a65a4056-cfd3-4af0-a6ae-9bcfcd59d3b2
Platinum,af62cb8a-d93b-4e6f-980f-5bf7c8182d44
Explorer,159ae088-79c5-44d7-8c38-f087eb863e52
Platinum,fdfe35a8-5da1-46ad-b313-9fdc6161bae5
Platinum,9f1211d2-0bd3-496e-97cd-60f8ac906950
Platinum,ac8b6115-8b93-4b4f-a99d-9fa4bea2957d
Platinum,8b801367-b25b-4837-bad6-5e9563953668
Platinum,099fc240-6d26-4385-836b-f5744b42c405
Gold,186b0033-f868-46a8-8f55-db841fe057e8
Gold,359c5150-d815-48d5-9b71-e55ed7a57a11
Silver,336baece-1e60-470e-9933-e36b2c2ad93d
Gold,2ebf5f6d-89ae-4c4d-82f4-9b99e9e0f442
Gold,2a66f7d5-70f3-4364-8449-a4a7a5251b03
Platinum,feb04ad3-6d34-4a27-b547-44e933d0c231
Explorer,2727a868-aeca-427c-aec9-d8eae36dade1
Silver,610c74bb-1248-4a34-8d4f-8d71e6bfb736
Explorer,d9a75304-f588-4118-baf9-294aa8015c0f
Explorer,67a2ce58-4c38-4d5d-a2c1-40bc9465f0f7
Gold,76cc43cd-a898-477d-8c55-9195c7064d55
Platinum,eef4f709-f9a4-4e7f-8405-03ed6e6f86b8
Gold,8adb7049-b227-4a1e-93cd-8a77015ab652
Explorer,2002c3bb-17a9-4870-ab3b-f4ca8364e03c
Silver,960e626c-bfcf-4a28-b4e4-c13ffa96afc3
Explorer,0a7d9ddf-72a3-4d4c-8968-f43fe66b7ff1
Platinum,87008482-b960-46fd-aee7-a87d86140617
Explorer,35badb0d-8294-4fc3-9a3c-d11fe0d7c5c2
Gold,62168c65-cc29-48aa-af22-0a612b693eaf
Silver,4713812e-f9c1-469e-ac9d-9b86da3b39b2
Explorer,92dd0b9d-9fe0-4982-b781-24fa8549ddc3
Silver,f1c061a8-a64e-49cf-9cc6-0e88e0de4e86
Silver,6539de59-bfe8-4082-8b75-433e99733da2
Silver,42ade7ac-8595-4b94-8ad9-a7e609cba88c
Explorer,87fae7a2-fa39-445e-bf4e-85f90aef24f1
Silver,ab33e63b-78b0-434f-9206-b946c5b4e1f6
Platinum,4ccfa2fe-2cce-4212-b5ea-f15d5035b799
Silver,f6b3c598-a900-4e84-a619-95ba5d4b8ea5
Gold,2ccfde09-1bba-4e20-9c73-94e8d7d25255
Silver,b71f4794-5ecf-4d6f-9cff-8c534afe1d87
Silver,a434961a-a9eb-4422-bc1e-ead7a0b0e755
Explorer,65284c58-315e-447a-b01c-8ef9df66d5a9
Explorer,9268b5e8-4262-4fc4-ae52-2fd51f11ef1e
Platinum,1f644cd2-f6fa-4b8d-8c88-ad23ee9d35a5
Silver,46409dd9-2523-418a-bea5-8adecef5b5f1
Explorer,05574470-0c3a-48f8-b472-ffd7c1db9ab1
Silver,70d8b702-dd5a-460d-8966-d7e8f4ed7357
Silver,1201c6f1-cd94-4f4a-88d6-d8b5a1cf5b19
Explorer,5a653483-224d-423e-8dd3-3788e480dd8d
Gold,4e970055-9a40-4326-a63d-253f36f4b149
Explorer,f1d1a98b-4e33-49bd-bca8-c887d3614fbf
Explorer,e1ab8d45-0a3a-4063-869c-7a03d203c6d9
Platinum,f9bf5f36-ea6e-4e00-bb14-314bd4a07180
Gold,69665ae3-9d0e-49ae-93bf-9c4747991028
Explorer,38345959-c5f4-4b6e-bfc6-c094b08c54c6
Silver,3540e6d6-6eaf-4987-836d-45d927e22830
Gold,00daa5eb-3f93-4c98-a739-09ec272b9223
Silver,29b9b2b9-a8a7-40be-91e6-39997d296cb0
Silver,71ceebb4-544c-4ebf-9cb5-84a395ac1240
Explorer,36046fb1-0d03-4c8a-839d-865cc61170ca
Gold,f8208f0d-6927-4c2c-92c4-50e932f5b882
Platinum,7b9f8d10-51e0-44ea-b69d-a78aadd4f25d
Silver,9c1eb838-7b60-48d2-a208-ce15ba560c08
Gold,01231cf0-9d98-403d-bd97-93210c17a595
Gold,ec10d524-6e90-4bd4-be4f-f5f7e02a9642
Silver,569c97fb-b8d3-4db5-9ee0-13a0830cac00
Silver,e07c73c7-b5c2-46c0-bcbd-7306925289a6
Platinum,a96989c6-5657-43b7-8eb2-29b36b75ddd4
Explorer,a2cf2d29-ced5-49fc-8a6a-9d0314db43c9
Platinum,e7db90bb-ab05-4600-a394-3074c6bcd461
Explorer,9744904e-ce73-4b64-80ba-76c6640947b4
Gold,a4a7bb0d-edb2-4482-86b0-121de5cc771c
Platinum,669e15d0-4010-4570-8b2d-7e8888d21b34
Explorer,e8bc6b70-f9e0-4c42-b030-9e488d1e019e
Gold,eaad3e5b-237e-45fd-b0a0-db5f3d7424a7
Platinum,58a91598-06a3-4f57-b782-10fb7b60de00
Platinum,136705c0-6d65-40aa-840c-7e3efd622b66
Gold,aec1f664-6db6-4a6b-92cf-303c2903030d
Gold,93fc1ce7-287d-4c21-a476-035321c424c4
Silver,9e324ced-7dae-460d-9081-36d397b27197
Gold,d6c8421e-7431-4c76-a887-94496fce2f12
Silver,25ab67aa-b6a3-4ba6-abe9-57e8ad580c4f
Silver,0f77dbb6-f6e2-42b3-b19e-0c51db27b062
Platinum,de4dc1f1-9c0f-444e-8076-85fc7d0dfe09
Explorer,b6547d24-ff44-4b9c-b61c-9934eb2fed9b
Silver,dd9d10ca-cf08-4d5b-8470-4b1e8eab1498
Silver,622f91ab-a63b-4604-9900-ecbddbc59ac0
Silver,963eb118-bfc2-4441-b7da-45d017ae3434
Explorer,49f37f6c-cbde-42ef-876d-ddf31f513b09
Silver,a9db86f0-9d88-4327-8fc3-49f3eb132caa
Silver,e95d9835-403a-4488-b9d8-ec6a9f16aa04
Platinum,320d0391-6057-4640-85a1-da4a6f4f17aa
Platinum,31026978-8536-41fa-82be-a1d443afb216
Explorer,d356f43e-0bb7-4c14-90d7-b75697a11858
Silver,19a691e5-11d4-410e-b832-caea96c65917
Platinum,450027cd-0369-4298-ae2b-dd627baf802d
Silver,9a26a20a-1649-4198-ab3c-5de3da2b330a
Explorer,2e0fc71a-a44c-43d6-bd3e-50b2672e50ea
Platinum,e2f44a36-bd46-49c6-b539-6b82324cc1a6
Platinum,06b1c81e-18f0-43b5-a824-5fa827ae2d50
Silver,d12ceb16-e595-402f-946f-029471fe34be
Explorer,18604285-98a2-4d84-8af1-e4d2dd9e8dfc
Gold,622c2c4a-5040-4a3d-ae1b-74129c2e0591
Platinum,6c157df9-d72f-45c1-9390-a857e62c428e
Gold,1a4b6275-f2e1-4a6f-b175-dc899ecf8467
Gold,805e729d-c30a-4925-ad57-b6f8e1322140
Platinum,f85e768a-4cac-4b0a-a69c-6893d50280bc
Gold,7d054216-7978-4998-855f-7c667aec7bcc
Explorer,1cbc7fbf-80f9-47f1-8673-2150620b1a41
Gold,66a2e15f-2190-4eb4-b4af-ef5fed52f778
Silver,33ab8adb-0a31-48e3-929b-304e1303b5ad
Explorer,57aaa4b8-9862-434a-b139-7531018b76b8
Platinum,246c95e3-ecc5-4547-aa5a-b5bdc0226551
Platinum,b83fd577-63c2-496d-8c52-3c8cee4bcc86
Explorer,d03cc506-2d58-4038-a1f3-da56be31f0c3
Silver,42ddb410-47b8-44f3-a8ba-4f9b7d234a66
Explorer,e20ad551-a307-4988-a918-1eb9b370e3c6
Explorer,fa135de4-6381-4802-9fc3-b94b81a0cced
Platinum,83280d2e-c405-4ad7-a7a0-53db81bebda7
Silver,eac10d4b-e3b8-4a82-b520-3faaaaa60c9a
Gold,1b13dbf8-f683-4ae7-a2f3-25fce1feed9d
Explorer,51f49f41-53b3-4702-957a-771ac5cfd21f
Silver,c97f2019-e49e-45f8-b42b-89d81145c625
Silver,b21f41eb-b0d2-466e-9b91-8b95212693d3
Platinum,bfdc984f-0c88-46c8-9de2-8acc6fd2d626
Explorer,72923a74-7c96-4382-bb3b-098bf8479348
Gold,423533a4-ab26-4770-8f75-666d776fd4ea
Gold,53d20039-3410-4085-8e70-91d1ca9162e3
Platinum,2fee8370-ef62-4d20-b28c-63368f4f98b1
Silver,30fcf5f6-4e01-4c23-95c3-9f1a0c373fae
Silver,f7dc74c2-40db-4e30-b199-55af08b9bffd
Explorer,712661e0-287f-4a0c-ad75-36588fcc4cde
Gold,b82a6875-df98-4bdb-baa7-3936338bcf10
Silver,631cbfec-4df7-49c4-ad23-f5a97a4d2b06
Platinum,d08a71bb-52bc-43f8-b9f0-10526012eaff
Gold,3d7f9957-9264-4ed5-9b04-c562684bee26
Gold,d8e4d748-b365-4542-ad6e-724c5c8fa886
Platinum,0e244ef6-8aad-43a3-a6e5-4d070b1b9fa7
Silver,4ea09755-c86f-4f67-8a00-8885111b4b6f
Silver,04ae66e9-8f21-40c9-8909-a3ebde80187f
Silver,8364a500-7d2d-41d7-9ab6-f9e434007cba
Silver,313f79bf-17c3-4482-8584-8edca03470e4
Platinum,97cfc4d2-be9c-44c6-bd55-5c957372a1ce
Silver,3116afeb-1a8b-4484-a54a-93900bb3efdc
Silver,04655c1e-852f-41d2-8671-8411517da57a
Gold,c25d6ec7-9d4b-4be6-930f-c6fd5095b0e5
Explorer,af21f10e-425b-46a2-93c6-3318283f95ff
Explorer,b15b8ebd-a81e-4b8b-8d3c-bb9824fd1c0e
Gold,971022ac-f6a8-43f0-ac77-531971616481
Explorer,57a12b52-2814-41fa-b217-22d8739a37f7
Platinum,106902dd-7f8a-41a3-8d8c-6cacd4074883
Gold,bca9d959-f60f-4079-902c-e2db83302dd7
Platinum,221bf8e5-9a1a-4f9e-829f-3852c09685e5
Gold,a8535132-7b5b-4dc6-aacf-0877c58a33ce
Platinum,8967940e-6f02-462c-8a84-3df30badb4d2
Platinum,37cdd275-73f3-40e9-9ddf-e70932d58379
Platinum,5080afb2-5aa3-493d-aee9-450dde220825
Silver,170b191e-4e8b-4cd5-84d2-98814eeb5b98
Silver,5d680f28-535d-48ec-80d0-d6c1d65dd310
Gold,ef3ebe52-4250-4cb0-8e7b-3763058b3928
Gold,a199bc15-9be2-4c2f-a0dd-4ae87500f0c2
Gold,4fa697fa-cbad-4328-bebc-50b8404d962f
Platinum,1c13b429-65eb-4d6a-b10a-f037cccf7d8c
Silver,52b11bd1-269d-43ef-9fe1-9baefa2bb63e
Platinum,856c73bf-08db-4d08-8f24-8512c6090d22
Platinum,849deb98-87ad-4f29-aeaa-b63008cab50c
Gold,5a514182-4032-4e22-9b5e-ad804b517604
Explorer,bab74cc1-220a-4c7e-86ce-f3888a5cd5e3
Silver,49b8b8e0-80b6-48e2-b357-1c6e4c77b089
Silver,5bbdd301-0209-4038-997b-4a2a5d17e141
Gold,a5f182c4-0882-4d26-adf3-d255240205cf
Explorer,b6c50691-7495-4a47-aa15-8b039929c3e8
Platinum,1c1481c0-81ea-44d8-8cdc-e77a3315b89a
Silver,dbca1f9f-ec86-421b-bf17-479b67827b08
Silver,c4108b3f-60f3-49fd-b18e-ed2717c81b22
Gold,5bfa02f6-3c1d-4a97-b035-bead1987079a
Silver,4e13421a-bb84-4d8a-b9ad-45b379141719
Silver,6537cb07-7bb8-4c9d-99f5-cd1e035a9d89
Platinum,51c4d025-ea80-4e91-b76b-c4665ed5a03e
Explorer,78ad47a1-db65-409e-9913-1e3d5e8adb8b
Gold,3b0cbe23-429e-4f3d-aea1-f84bc05a7fdb
Platinum,8c2efe8a-602b-4893-ba6c-afe076973d6f
Gold,bc11fafd-0cf5-4842-8c1d-40efdea84796
Platinum,6203f772-7866-425d-aa9d-f14df04077e4
Platinum,0ea7554e-2d7a-4158-a100-a1d138745a57
Platinum,bcaf964e-5a26-4c59-a991-120bb763cb0f
Silver,080fc7fb-e902-43f4-9234-afbf056f3d69
Explorer,4ec52891-b9d8-4f80-abab-1812e1fd2056
Platinum,9306037b-f85f-48d7-a026-54346d29e350
Explorer,62bc7090-c28a-47aa-ab41-a047b001064e
Silver,ea91afb0-b9e5-4c4f-a0bb-adadcbba0f13
Gold,3cd0f30f-2782-421c-a8ef-7addf11ca108
Platinum,b8fb280a-3a6e-4dfb-859c-0e88cf4245f7
Platinum,cf093443-a99b-4029-ae08-71c966b1962a
Platinum,3ff81805-ce90-4c9a-9ab0-065b08427c1c
Gold,13a3b5bd-625c-46f6-b65a-73687eecb964
Gold,1966fa25-9cbe-490d-8fda-4897182ea71a
Explorer,ce6f3577-b031-4a15-85ca-17d650e74e86
Explorer,87e0eca8-4e9e-487f-af65-52f0222257be
Explorer,aee01af0-d242-4c53-9b36-3676f07bc382
Gold,8a8eabbc-b471-49d7-8786-ad17406886fb
Silver,43d63b56-45c2-42d7-88d0-123b8a795e84
Gold,fb455081-9d95-47ed-9406-9cedf41a6ed1
Silver,ff564fda-c1ba-4e41-ab2f-090535948976
Platinum,36969947-a3ef-47e3-9d60-58ebf7b7a493
Platinum,2cba9233-3e93-4a2a-9453-448eae595336
Platinum,821fdedc-3102-47f5-8c14-0b1906718c4f
Silver,45ce0861-332b-4f5f-b2a9-01aa4a948888
Silver,9aaf44c9-21bd-41ee-9322-38ed53b1f0f4
Silver,1fe2e5fc-fb79-4e6e-bfb4-6b96df18f554
Platinum,6f2e5fa5-46f6-47fd-9883-2c22bb6ad38f
Platinum,8d5a8b81-b82a-4874-84cd-8c8bc9f714d3
Platinum,cb45ff00-f1b5-4f60-afbf-4a7f5b3bd6cc
Gold,ea672c30-cedf-4e0e-8abc-019dd3c67b36
Silver,62984534-4334-4081-8dc2-850c0ba42607
Gold,85ce47b9-bc75-48bb-ac80-24681af194fe
Silver,af539e90-4266-4d47-ba27-cc4a770b2107
Platinum,929dd623-1d43-434d-9093-a45ae4bae0b6
Gold,c47c7150-0c46-47e1-8ca0-3748f2f7ca03
Gold,9bfee24e-c142-4373-99b4-607028339399
Platinum,3963b9b1-9685-4dff-a6d9-a3458490dffd
Explorer,e75fe14a-3694-4c88-8ef3-a5fb10e50b09
Silver,9f8985a3-7453-4f4e-a6bf-a6de5ee8e868
Silver,726182a3-17d0-464d-9175-7c039e0bb72f
Gold,ddd37622-3c8e-457c-a485-8ad35d4bd145
Silver,8d5851e6-6e9f-498a-b827-238ddee4889a
Gold,99c03b43-8dee-46f3-9e7a-fb199465b94d
Gold,f5915139-8cef-4961-b897-acfae1a3231a
Gold,847b7ffe-6ea5-4e14-86d2-0f0640cdb355
Platinum,c9518adb-a942-4e9d-93e6-8fb8146b89b1
Gold,fc44fcae-7adb-46d7-8bee-d9c540d72476
Platinum,22a7095a-6487-441d-a949-4f4675be974b
Silver,10200b53-fc24-48b7-9972-12658d7f399f
Gold,736e3d16-9cff-4349-8ae6-58e9e305bf0c
Gold,2170c229-0787-44bb-a8cc-6184577140a1
Gold,5f57807b-031d-4201-af16-6f6aef7321d3
Platinum,bdbfb356-2c34-44a7-ba62-00873ba0945e
Gold,a4a9424e-9fda-4e18-a1c8-245c4de35684
Silver,187261f8-118d-48d0-a868-7c071de0ebef
Platinum,273fbf00-4fb6-4224-9b56-7eed0d71c97c
Silver,e9c73ddf-3aae-4d16-af30-74610cba86ca
Silver,8c223273-74ee-46d6-a1b1-fbf2ae21cc94
Platinum,5aa56de3-22b1-424f-81a6-d94b4afe8860
Platinum,78d3eb4e-a1ee-46d0-9234-fb14ccd96f3b
Gold,8f9d0f74-9d16-48cc-b173-6f2b6281bca7
Explorer,dbee4c69-353f-4944-9363-31415033fa08
Silver,74e53ace-3cc2-442d-9e50-23f74b74b9d0
Gold,f8ae09ac-5257-43c1-bd51-552b745375f9
Platinum,f784622a-cafc-43e4-9deb-bc84fe97c5aa
Platinum,c956e692-88cb-446a-890a-6497f8fe53cd
Platinum,17c7cdf5-e2b9-4f0b-a8b6-ad4f827f92e3
Platinum,308fd46d-e76a-4b56-a2a2-39fa09184347
Explorer,450622a2-d147-4e70-b37b-08bf3854525c
Gold,2f37032b-5d11-481d-b36b-33b277215417
Explorer,6c1d178d-3396-406d-a0d5-0998331f6b52
Gold,81b556e2-56f0-4753-bfeb-aa1349872359
Gold,2f34c343-6ca5-4522-b8d9-ea4e56a073bf
Gold,6178e088-895d-45d9-8164-d60f950faaad
Explorer,48b36485-3490-45cc-aecc-e8f9eff704a4
Silver,a51b9580-dc98-4fee-a4d6-7d2ce3256b0e
Explorer,f451098c-ca33-4ea9-90ec-9f80f2125fcb
Platinum,95e489a1-edda-4c60-8514-7812551235e1
Gold,3ab7e812-c6c7-4241-8996-2a6a956517be
Silver,f632fd95-32d8-439b-9f1c-32e354d7d6c3
Gold,86277e83-6abe-49f0-8da3-3a422d81b710
Silver,2be8d230-4ab1-40df-86a5-230ba4c82333
